Idade;Nivel_educacao;Avaliacao_desempenho;Experiencia_cargos_lideranca;Habilidades_competencias;Treinamento_lideranca;Feedback_supervisores;Satisfacao_trabalho;Lider;Coach;Empodera;Sucesso_membros;Orientado_resultados;Comunicador;Desenvolvimento_carreira;Estrategia_equipe;Habilidades_tecnicas
72.0;Médio;5.0;1.0;5.0;n;0.003442498944409733;5.0;N;N;N;N;N;N;N;N;N
23.0;Médio;5.0;1.0;10.0;N;0.9172980474956126;1.0;N;N;N;N;N;N;N;N;N
52.0;Especialização;2.0;0.0;4.0;S;0.3048611907780857;5.0;N;N;N;N;N;N;N;N;N
39.0;Doutorado;1.0;1.0;8.0;N;0.22149814534298629;2.0;N;N;N;N;N;N;N;N;N
60.0;Não Especifica;2.0;1.0;9.0;S;0.6984808097281888;3.0;N;N;N;N;N;N;N;N;N
32.0;Médio;5.0;1.0;3.0;N;0.8534027221808783;5.0;N;N;N;N;N;N;N;N;N
39.0;Doutorado;0.0;1.0;4.0;S;0.6322787673435242;0.0;N;N;N;N;N;N;N;N;N
54.0;Médio;3.0;0.0;3.0;S;0.2544827540985316;4.0;N;N;N;N;N;N;N;N;N
69.0;Superior;1.0;0.0;7.0;N;0.8616366233543087;5.0;N;N;N;N;N;N;N;N;N
59.0;nan;4.0;1.0;7.0;S;0.5104271961272193;2.0;N;N;N;N;N;N;N;N;N
29.0;Superior;4.0;1.0;2.0;N;0.3811908029602469;3.0;N;N;N;N;N;N;N;N;N
64.0;Superior;0.0;0.0;0.0;N;0.604726119632974;2.0;N;N;N;N;N;N;N;N;N
66.0;Médio;2.0;0.0;5.0;S;0.7006122236383164;5.0;N;N;N;N;N;N;N;N;N
59.0;Médio;2.0;1.0;1.0;S;0.5938298741151422;3.0;N;N;N;N;N;N;N;N;N
55.0;Superior;5.0;0.0;1.0;S;0.9202454457228059;3.0;N;N;N;N;N;N;N;N;N
35.0;Doutorado;0.0;0.0;2.0;N;0.6280178059990537;1.0;N;N;N;N;N;N;N;N;N
62.0;Especialização;5.0;0.0;7.0;N;0.8785807126255765;1.0;N;N;N;N;N;N;N;N;N
52.0;Superior;5.0;0.0;2.0;S;0.5869584351538735;0.0;N;N;N;N;N;N;N;N;N
47.0;Médio;4.0;1.0;6.0;S;0.3296795737301249;0.0;N;N;N;N;N;N;N;N;N
41.0;Médio;5.0;0.0;9.0;S;0.5322968174831954;2.0;N;N;N;N;N;N;N;N;N
59.0;Doutorado;5.0;1.0;9.0;S;0.08633668965160257;1.0;N;N;N;N;N;N;N;N;N
47.0;Especialização;4.0;1.0;8.0;S;0.2301746338957943;3.0;N;N;N;N;N;N;N;N;N
31.0;Superior;2.0;0.0;7.0;S;0.7662316622037167;1.0;N;N;N;N;N;N;N;N;N
23.0;Superior;1.0;1.0;0.0;S;0.6614756106844261;3.0;N;N;N;N;N;N;N;N;N
;Especialização;3.0;;6.0;n;0.16651871053386136;1.0;N;N;N;N;N;N;N;N;N
33.0;Superior;5.0;0.0;6.0;N;0.4380151762580812;3.0;N;N;N;N;N;N;N;N;N
24.0;Especialização;1.0;0.0;7.0;S;0.14199220593024975;2.0;N;N;N;N;N;N;N;N;N
69.0;Médio;4.0;0.0;9.0;S;0.855817856373974;1.0;N;N;N;N;N;N;N;N;N
31.0;nan;1.0;1.0;4.0;N;0.10916970175428886;4.0;N;N;N;N;N;N;N;N;N
26.0;Superior;3.0;1.0;9.0;D;0.6542349967603346;4.0;S;S;S;S;S;S;S;S;S
32.0;Especialização;1.0;1.0;8.0;N;0.6070000009781692;3.0;N;N;N;N;N;N;N;N;N
38.0;Doutorado;1.0;1.0;8.0;N;0.47277664564684985;2.0;N;N;N;N;N;N;N;N;N
52.0;Médio;1.0;0.0;7.0;S;0.2782346226641418;3.0;N;N;N;N;N;N;N;N;N
19.0;Médio;1.0;1.0;5.0;N;0.4039564999930294;2.0;N;N;N;N;N;N;N;N;N
44.0;Especialização;0.0;0.0;5.0;N;0.806391300461047;0.0;N;N;N;N;N;N;N;N;N
19.0;Superior;5.0;0.0;0.0;S;0.7615508155461025;1.0;N;N;N;N;N;N;N;N;N
52.0;Doutorado;4.0;0.0;5.0;S;0.7388091151611365;2.0;N;N;N;N;N;N;N;N;N
35.0;Médio;3.0;0.0;3.0;N;0.7498235843610578;3.0;N;N;N;N;N;N;N;N;N
31.0;Médio;4.0;1.0;3.0;S;0.14388637435533913;0.0;N;N;N;N;N;N;N;N;N
37.0;Superior;0.0;0.0;1.0;N;0.09909645036243164;3.0;N;N;N;N;N;N;N;N;N
35.0;Superior;0.0;1.0;10.0;N;0.8614986228540221;4.0;S;S;S;S;S;S;S;S;S
27.0;Doutorado;0.0;0.0;3.0;N;0.8371745703444439;4.0;N;N;N;N;N;N;N;N;N
42.0;Especialização;5.0;0.0;4.0;N;0.6813183040463634;1.0;N;N;N;N;N;N;N;N;N
19.0;Superior;0.0;0.0;4.0;N;0.6059057453155382;5.0;N;N;N;N;N;N;N;N;N
42.0;Especialização;1.0;1.0;4.0;N;0.3668717064823884;1.0;N;N;N;N;N;N;N;N;N
71.0;Doutorado;;0.0;3.0;S;0.22408259157800325;0.0;N;N;N;N;N;N;N;N;N
50.0;Especialização;2.0;0.0;0.0;S;0.6676564377298364;4.0;N;N;N;N;N;N;N;N;N
53.0;Médio;3.0;0.0;9.0;S;0.9130346380824769;2.0;N;N;N;N;N;N;N;N;N
48.0;Especialização;0.0;0.0;7.0;S;0.43699657573815;4.0;N;N;N;N;N;N;N;N;N
31.0;Doutorado;4.0;1.0;2.0;N;0.30321247022290354;5.0;N;N;N;N;N;N;N;N;N
18.0;Doutorado;0.0;1.0;1.0;N;0.2707418134894911;1.0;N;N;N;N;N;N;N;N;N
63.0;Doutorado;5.0;0.0;8.0;N;0.023705242899748624;3.0;N;N;N;N;N;N;N;N;N
33.0;Especialização;0.0;0.0;6.0;N;0.5203167221940654;0.0;N;N;N;N;N;N;N;N;N
71.0;Médio;0.0;1.0;8.0;N;0.9882360298548315;5.0;S;S;S;S;S;S;S;S;S
63.0;Superior;0.0;1.0;1.0;S;0.8152377161393224;4.0;N;N;N;N;N;N;N;N;N
69.0;Médio;0.0;1.0;8.0;S;0.8974747181652583;2.0;N;N;N;N;N;N;N;N;N
20.0;Especialização;3.0;0.0;9.0;S;0.6211640962755061;5.0;S;S;S;S;S;S;S;S;S
52.0;Especialização;4.0;1.0;8.0;N;0.48144641048275083;2.0;N;N;N;N;N;N;N;N;N
58.0;Superior;5.0;0.0;10.0;N;0.9904570074037514;2.0;N;N;N;N;N;N;N;N;N
;Especialização;0.0;1.0;8.0;S;0.4471621106388469;0.0;N;N;N;N;N;N;N;N;N
42.0;Doutorado;0.0;1.0;9.0;D;0.9168305757134467;2.0;N;N;N;N;N;N;N;N;N
30.0;Doutorado;0.0;0.0;9.0;N;0.761844808783735;2.0;N;N;N;N;N;N;N;N;N
70.0;Doutorado;0.0;1.0;3.0;S;0.33097842523805265;4.0;N;N;N;N;N;N;N;N;N
51.0;Doutorado;1.0;0.0;9.0;N;0.503062183252985;0.0;N;N;N;N;N;N;N;N;N
25.0;Doutorado;1.0;1.0;2.0;S;0.3843292217637013;3.0;N;N;N;N;N;N;N;N;N
38.0;Especialização;2.0;0.0;5.0;S;0.1362232741659649;3.0;N;N;N;N;N;N;N;N;N
51.0;Superior;0.0;1.0;2.0;S;0.356766581562193;2.0;N;N;N;N;N;N;N;N;N
21.0;Superior;2.0;1.0;10.0;S;0.8889728842800945;5.0;S;S;S;S;S;S;S;S;S
42.0;Doutorado;3.0;0.0;8.0;N;0.752635685349068;1.0;N;N;N;N;N;N;N;N;N
32.0;Especialização;2.0;0.0;2.0;N;0.277581074301662;0.0;N;N;N;N;N;N;N;N;N
21.0;Médio;4.0;0.0;1.0;N;0.3679133130975384;1.0;N;N;N;N;N;N;N;N;N
62.0;Médio;1.0;0.0;7.0;S;0.6164339230065218;0.0;N;N;N;N;N;N;N;N;N
29.0;Especialização;1.0;1.0;5.0;N;0.4161398150084874;0.0;N;N;N;N;N;N;N;N;N
49.0;Doutorado;0.0;1.0;7.0;S;0.5030441163645629;4.0;N;N;N;N;N;N;N;N;N
49.0;Superior;0.0;1.0;6.0;N;0.6981684110959824;2.0;N;N;N;N;N;N;N;N;N
45.0;Especialização;3.0;1.0;2.0;N;0.46725084814402074;4.0;N;N;N;N;N;N;N;N;N
30.0;nan;5.0;1.0;7.0;S;0.1909697896671958;5.0;N;N;N;N;N;N;N;N;N
48.0;Médio;3.0;1.0;9.0;N;0.5205739373148293;1.0;N;N;N;N;N;N;N;N;N
31.0;Médio;4.0;0.0;0.0;D;;1.0;N;N;N;N;N;N;N;N;N
37.0;Doutorado;0.0;1.0;0.0;S;0.2907342284586226;3.0;N;N;N;N;N;N;N;N;N
35.0;nan;0.0;1.0;9.0;N;0.3281085611065191;5.0;S;S;S;S;S;S;S;S;S
46.0;Especialização;3.0;0.0;7.0;N;0.4390022174900057;5.0;N;N;N;N;N;N;N;N;N
23.0;nan;3.0;1.0;8.0;N;0.8866131428716211;4.0;S;S;S;S;S;S;S;S;S
49.0;Médio;3.0;1.0;9.0;N;0.7340571043302002;4.0;S;S;S;S;S;S;S;S;S
46.0;Especialização;1.0;1.0;5.0;S;0.6678819385013619;5.0;N;N;N;N;N;N;N;N;N
60.0;Médio;2.0;0.0;4.0;S;0.4712602108817334;4.0;N;N;N;N;N;N;N;N;N
19.0;Médio;2.0;0.0;1.0;N;0.0018299471496834308;3.0;N;N;N;N;N;N;N;N;N
40.0;Superior;0.0;1.0;10.0;N;0.3405507114390913;4.0;S;S;S;S;S;S;S;S;S
36.0;Doutorado;1.0;0.0;8.0;N;0.8131920399794735;4.0;S;S;S;S;S;S;S;S;S
48.0;Doutorado;3.0;1.0;5.0;S;0.3881709095177397;5.0;N;N;N;N;N;N;N;N;N
68.0;Superior;0.0;1.0;7.0;N;0.5638191250676405;5.0;N;N;N;N;N;N;N;N;N
22.0;Superior;1.0;1.0;8.0;S;0.20473981634709681;4.0;S;S;S;S;S;S;S;S;S
36.0;Doutorado;4.0;0.0;8.0;N;0.9158577418457908;4.0;S;S;S;S;S;S;S;S;S
51.0;nan;5.0;1.0;7.0;N;0.9231704357370666;5.0;N;N;N;N;N;N;N;N;N
27.0;Médio;1.0;1.0;9.0;S;0.1460703839583538;1.0;N;N;N;N;N;N;N;N;N
42.0;Doutorado;0.0;1.0;7.0;S;0.7241589492063322;2.0;N;N;N;N;N;N;N;N;N
19.0;Médio;2.0;1.0;2.0;N;0.07523850775191299;1.0;N;N;N;N;N;N;N;N;N
28.0;Superior;3.0;1.0;2.0;S;0.5985476179800978;4.0;N;N;N;N;N;N;N;N;N
67.0;Médio;5.0;0.0;1.0;S;0.17865365082599638;0.0;N;N;N;N;N;N;N;N;N
48.0;Não Especifica;4.0;1.0;0.0;N;0.14570525248920385;0.0;N;N;N;N;N;N;N;N;N
73.0;Especialização;5.0;0.0;3.0;S;0.004119817392669867;3.0;N;N;N;N;N;N;N;N;N
32.0;Não Especifica;5.0;1.0;1.0;S;0.9408571368674034;1.0;N;N;N;N;N;N;N;N;N
26.0;Especialização;1.0;0.0;1.0;N;0.8292524915204579;5.0;N;N;N;N;N;N;N;N;N
40.0;Médio;0.0;1.0;10.0;N;0.07747555725795907;3.0;N;N;N;N;N;N;N;N;N
36.0;Doutorado;0.0;1.0;10.0;S;0.5993756100670233;3.0;N;N;N;N;N;N;N;N;N
26.0;Superior;5.0;0.0;4.0;N;0.23289823479923288;0.0;N;N;N;N;N;N;N;N;N
52.0;Médio;3.0;0.0;3.0;S;0.2640158821396067;1.0;N;N;N;N;N;N;N;N;N
38.0;Doutorado;0.0;1.0;0.0;S;0.8741703216759925;;N;N;N;N;N;N;N;N;N
26.0;Médio;5.0;0.0;8.0;S;0.11432574560120223;5.0;S;S;S;S;S;S;S;S;S
45.0;Superior;0.0;0.0;3.0;N;0.6014901356630435;1.0;N;N;N;N;N;N;N;N;N
63.0;Médio;3.0;1.0;4.0;S;0.4012555349790091;3.0;N;N;N;N;N;N;N;N;N
68.0;Superior;4.0;1.0;6.0;S;0.1908005996302896;4.0;N;N;N;N;N;N;N;N;N
24.0;Médio;5.0;1.0;1.0;S;0.4519180752626625;3.0;N;N;N;N;N;N;N;N;N
;Superior;2.0;1.0;7.0;N;0.9404892871061282;1.0;N;N;N;N;N;N;N;N;N
33.0;Médio;2.0;1.0;10.0;N;0.7816100492305522;0.0;N;N;N;N;N;N;N;N;N
50.0;Superior;5.0;0.0;1.0;N;0.13211140136366695;1.0;N;N;N;N;N;N;N;N;N
21.0;Especialização;1.0;1.0;10.0;S;0.8494297397176472;2.0;N;N;N;N;N;N;N;N;N
21.0;Médio;4.0;0.0;9.0;S;0.9374405289874431;5.0;S;S;S;S;S;S;S;S;S
56.0;Médio;1.0;1.0;4.0;N;0.27696428084220726;;N;N;N;N;N;N;N;N;N
57.0;Doutorado;2.0;1.0;1.0;S;0.33341969551534767;4.0;N;N;N;N;N;N;N;N;N
34.0;Doutorado;3.0;0.0;1.0;S;0.12630992662205498;4.0;N;N;N;N;N;N;N;N;N
54.0;Superior;5.0;1.0;3.0;S;0.34494010442174217;3.0;N;N;N;N;N;N;N;N;N
56.0;Médio;0.0;0.0;3.0;S;0.6731407971396123;1.0;N;N;N;N;N;N;N;N;N
69.0;Superior;2.0;0.0;7.0;N;0.2721550150962677;5.0;N;N;N;N;N;N;N;N;N
46.0;Especialização;4.0;0.0;5.0;N;0.006825010766919992;0.0;N;N;N;N;N;N;N;N;N
69.0;Doutorado;2.0;1.0;9.0;N;0.3385446476334715;2.0;N;N;N;N;N;N;N;N;N
53.0;Superior;4.0;1.0;7.0;S;0.4531740289687326;3.0;N;N;N;N;N;N;N;N;N
55.0;Superior;4.0;1.0;6.0;S;0.5663560374207093;1.0;N;N;N;N;N;N;N;N;N
56.0;Doutorado;5.0;1.0;9.0;N;0.6838251043580197;0.0;N;N;N;N;N;N;N;N;N
67.0;Médio;4.0;1.0;3.0;N;0.061784344228770105;1.0;N;N;N;N;N;N;N;N;N
54.0;Superior;1.0;1.0;1.0;N;0.4697519452994411;0.0;N;N;N;N;N;N;N;N;N
69.0;Doutorado;3.0;0.0;8.0;S;0.2663624626840184;1.0;N;N;N;N;N;N;N;N;N
52.0;Médio;2.0;1.0;1.0;N;0.9479695655444975;1.0;N;N;N;N;N;N;N;N;N
24.0;Especialização;3.0;1.0;0.0;S;0.35989850979392257;5.0;N;N;N;N;N;N;N;N;N
;Doutorado;0.0;1.0;7.0;N;0.10012369871987037;3.0;N;N;N;N;N;N;N;N;N
45.0;Superior;2.0;1.0;9.0;S;0.041491490771571105;1.0;N;N;N;N;N;N;N;N;N
39.0;Especialização;3.0;0.0;8.0;S;0.26540588759490646;1.0;N;N;N;N;N;N;N;N;N
31.0;Médio;3.0;0.0;0.0;N;0.1788787388826426;3.0;N;N;N;N;N;N;N;N;N
24.0;Médio;5.0;0.0;6.0;S;0.6497996268787427;3.0;N;N;N;N;N;N;N;N;N
54.0;Doutorado;;0.0;1.0;S;0.8469665417076332;4.0;N;N;N;N;N;N;N;N;N
39.0;Doutorado;0.0;0.0;5.0;N;0.3125587034702625;4.0;N;N;N;N;N;N;N;N;N
22.0;Doutorado;4.0;1.0;10.0;N;0.5777914549604904;5.0;S;S;S;S;S;S;S;S;S
72.0;Médio;2.0;0.0;4.0;N;0.7303052769810532;3.0;N;N;N;N;N;N;N;N;N
19.0;Especialização;5.0;0.0;0.0;S;0.39848768913933497;2.0;N;N;N;N;N;N;N;N;N
44.0;Médio;2.0;1.0;1.0;S;0.06632561133806758;5.0;N;N;N;N;N;N;N;N;N
38.0;Superior;0.0;1.0;1.0;N;0.22918491092778526;0.0;N;N;N;N;N;N;N;N;N
71.0;Médio;5.0;0.0;9.0;N;0.8830658080886833;3.0;N;N;N;N;N;N;N;N;N
55.0;Superior;5.0;1.0;9.0;S;0.8244802662548949;4.0;S;S;S;S;S;S;S;S;S
32.0;Especialização;4.0;1.0;5.0;N;0.08653252882391704;1.0;N;N;N;N;N;N;N;N;N
38.0;Doutorado;2.0;0.0;10.0;N;0.2239487233672408;3.0;N;N;N;N;N;N;N;N;N
27.0;Doutorado;2.0;1.0;0.0;S;0.76916528212332;3.0;N;N;N;N;N;N;N;N;N
40.0;Médio;2.0;0.0;10.0;S;0.48589823198882;4.0;S;S;S;S;S;S;S;S;S
75.0;Não Especifica;4.0;0.0;3.0;N;0.7599670316957243;4.0;N;N;N;N;N;N;N;N;N
73.0;Especialização;5.0;1.0;9.0;S;0.2110924716621465;2.0;N;N;N;N;N;N;N;N;N
56.0;Doutorado;0.0;0.0;10.0;S;0.9526981391702748;5.0;S;S;S;S;S;S;S;S;S
22.0;Médio;2.0;0.0;4.0;N;0.7836074487998993;4.0;N;N;N;N;N;N;N;N;N
18.0;Especialização;3.0;1.0;1.0;D;0.19745232482600805;4.0;N;N;N;N;N;N;N;N;N
30.0;Superior;4.0;;1.0;N;0.5584492006799889;4.0;N;N;N;N;N;N;N;N;N
38.0;Médio;1.0;1.0;6.0;S;0.11309712809625783;5.0;N;N;N;N;N;N;N;N;N
43.0;Superior;0.0;1.0;6.0;N;0.36143481512650255;1.0;N;N;N;N;N;N;N;N;N
67.0;Especialização;3.0;0.0;5.0;S;0.6596213684755208;3.0;N;N;N;N;N;N;N;N;N
62.0;Médio;2.0;1.0;0.0;N;0.3301276879287717;3.0;N;N;N;N;N;N;N;N;N
38.0;Médio;1.0;1.0;2.0;S;0.6567583957579679;4.0;N;N;N;N;N;N;N;N;N
70.0;Não Especifica;0.0;0.0;8.0;S;0.24477946466076195;5.0;S;S;S;S;S;S;S;S;S
35.0;Doutorado;4.0;0.0;9.0;N;0.721206780533067;2.0;N;N;N;N;N;N;N;N;N
54.0;Médio;1.0;0.0;0.0;S;0.3595895739199291;4.0;N;N;N;N;N;N;N;N;N
62.0;Médio;5.0;0.0;1.0;N;0.7904812709114372;5.0;N;N;N;N;N;N;N;N;N
49.0;Superior;1.0;1.0;7.0;N;0.13668991471781355;5.0;N;N;N;N;N;N;N;N;N
53.0;Doutorado;3.0;1.0;6.0;S;0.3619779493522852;2.0;N;N;N;N;N;N;N;N;N
34.0;Não Especifica;0.0;0.0;8.0;S;0.4639324537746842;5.0;S;S;S;S;S;S;S;S;S
52.0;Superior;3.0;0.0;9.0;S;0.42384552450057666;3.0;N;N;N;N;N;N;N;N;N
66.0;Doutorado;;0.0;3.0;N;0.43309450452034004;2.0;N;N;N;N;N;N;N;N;N
28.0;Doutorado;2.0;0.0;3.0;D;0.4448033333450726;2.0;N;N;N;N;N;N;N;N;N
38.0;Especialização;4.0;1.0;6.0;N;0.9888035252326512;0.0;N;N;N;N;N;N;N;N;N
69.0;Doutorado;1.0;0.0;0.0;N;0.19315710326965474;2.0;N;N;N;N;N;N;N;N;N
72.0;Médio;0.0;1.0;9.0;n;0.7686638305086043;2.0;N;N;N;N;N;N;N;N;N
70.0;Doutorado;5.0;0.0;8.0;N;0.551788781106658;1.0;N;N;N;N;N;N;N;N;N
43.0;Especialização;4.0;;1.0;S;0.41362841810985407;3.0;N;N;N;N;N;N;N;N;N
21.0;Especialização;4.0;1.0;0.0;N;0.6335287171752645;4.0;N;N;N;N;N;N;N;N;N
51.0;Especialização;0.0;1.0;6.0;N;0.8535314430998039;0.0;N;N;N;N;N;N;N;N;N
69.0;Doutorado;4.0;1.0;5.0;N;0.466638363953086;2.0;N;N;N;N;N;N;N;N;N
65.0;Doutorado;2.0;0.0;2.0;N;0.8648013689610676;1.0;N;N;N;N;N;N;N;N;N
35.0;Superior;4.0;1.0;0.0;D;0.09379833495904988;1.0;N;N;N;N;N;N;N;N;N
57.0;Superior;2.0;0.0;4.0;S;0.6530842219930989;5.0;N;N;N;N;N;N;N;N;N
52.0;Médio;1.0;1.0;9.0;S;0.3331800613208632;4.0;S;S;S;S;S;S;S;S;S
58.0;nan;1.0;1.0;3.0;N;0.38671532727216407;4.0;N;N;N;N;N;N;N;N;N
46.0;Médio;3.0;0.0;4.0;N;0.5710197509043037;3.0;N;N;N;N;N;N;N;N;N
69.0;Especialização;2.0;0.0;0.0;N;0.4799167982975723;5.0;N;N;N;N;N;N;N;N;N
46.0;Superior;5.0;1.0;0.0;S;0.3817794385098544;2.0;N;N;N;N;N;N;N;N;N
55.0;Doutorado;1.0;1.0;4.0;D;0.3083234218197314;1.0;N;N;N;N;N;N;N;N;N
;Superior;4.0;0.0;5.0;N;0.6183153022315322;0.0;N;N;N;N;N;N;N;N;N
38.0;nan;0.0;1.0;4.0;S;0.5055796518296253;3.0;N;N;N;N;N;N;N;N;N
59.0;Superior;0.0;0.0;1.0;S;0.3233091255108804;2.0;N;N;N;N;N;N;N;N;N
30.0;Especialização;2.0;0.0;8.0;N;0.2049610188775588;5.0;S;S;S;S;S;S;S;S;S
66.0;Doutorado;;0.0;4.0;S;0.7744681959637522;4.0;N;N;N;N;N;N;N;N;N
58.0;Médio;3.0;1.0;10.0;N;0.7997149245278878;5.0;S;S;S;S;S;S;S;S;S
34.0;Doutorado;4.0;1.0;10.0;N;;2.0;N;N;N;N;N;N;N;N;N
73.0;Doutorado;2.0;0.0;4.0;S;0.2616490132446003;5.0;N;N;N;N;N;N;N;N;N
26.0;Médio;0.0;0.0;;N;0.2391430225014869;4.0;S;S;S;S;S;S;S;S;S
58.0;Doutorado;2.0;0.0;8.0;S;0.8845697455765414;2.0;N;N;N;N;N;N;N;N;N
18.0;Doutorado;4.0;0.0;2.0;S;0.7741303810618505;0.0;N;N;N;N;N;N;N;N;N
19.0;Superior;5.0;1.0;4.0;N;0.07457352324998068;3.0;N;N;N;N;N;N;N;N;N
65.0;Doutorado;5.0;0.0;4.0;S;0.8326659498270857;5.0;N;N;N;N;N;N;N;N;N
46.0;Doutorado;1.0;1.0;1.0;N;0.03685182072579163;4.0;N;N;N;N;N;N;N;N;N
50.0;Doutorado;4.0;0.0;10.0;N;0.2531997909830127;0.0;N;N;N;N;N;N;N;N;N
27.0;Doutorado;1.0;1.0;3.0;S;0.918991384096615;1.0;N;N;N;N;N;N;N;N;N
67.0;Médio;1.0;1.0;10.0;S;0.8643312947662094;0.0;N;N;N;N;N;N;N;N;N
75.0;Especialização;1.0;1.0;10.0;S;0.7814345147246148;0.0;N;N;N;N;N;N;N;N;N
57.0;Superior;2.0;1.0;1.0;N;0.4575472291092496;0.0;N;N;N;N;N;N;N;N;N
38.0;Doutorado;0.0;1.0;4.0;N;0.3214141010200078;4.0;N;N;N;N;N;N;N;N;N
45.0;Doutorado;5.0;0.0;9.0;N;0.8815458375404567;1.0;N;N;N;N;N;N;N;N;N
28.0;Médio;2.0;0.0;1.0;N;0.6570740902692122;3.0;N;N;N;N;N;N;N;N;N
72.0;Especialização;0.0;;9.0;N;0.29550885504779345;0.0;N;N;N;N;N;N;N;N;N
51.0;Doutorado;5.0;0.0;8.0;N;0.46319587796544825;4.0;S;S;S;S;S;S;S;S;S
25.0;Médio;4.0;0.0;9.0;N;0.8815002222616192;4.0;S;S;S;S;S;S;S;S;S
39.0;Superior;5.0;0.0;5.0;S;0.9034554360782215;3.0;N;N;N;N;N;N;N;N;N
25.0;Superior;5.0;0.0;7.0;N;0.6593020939717295;2.0;N;N;N;N;N;N;N;N;N
66.0;Doutorado;5.0;0.0;8.0;N;0.7325558607170338;1.0;N;N;N;N;N;N;N;N;N
32.0;Doutorado;3.0;0.0;7.0;S;0.039297833228803536;1.0;N;N;N;N;N;N;N;N;N
34.0;Especialização;4.0;0.0;4.0;N;0.6046005076371881;5.0;N;N;N;N;N;N;N;N;N
40.0;Especialização;2.0;1.0;4.0;N;0.688992568370977;0.0;N;N;N;N;N;N;N;N;N
41.0;Doutorado;2.0;0.0;5.0;S;0.02037714708023164;2.0;N;N;N;N;N;N;N;N;N
62.0;Médio;0.0;0.0;0.0;N;0.8438589879562556;1.0;N;N;N;N;N;N;N;N;N
36.0;Especialização;2.0;0.0;10.0;S;;5.0;S;S;S;S;S;S;S;S;S
22.0;Doutorado;1.0;1.0;7.0;D;0.23793645241878802;0.0;N;N;N;N;N;N;N;N;N
49.0;Especialização;5.0;;1.0;N;0.8457959326969645;2.0;N;N;N;N;N;N;N;N;N
61.0;Doutorado;2.0;0.0;5.0;S;0.6655125827091642;;N;N;N;N;N;N;N;N;N
18.0;Superior;0.0;1.0;8.0;S;0.5806958197501985;0.0;N;N;N;N;N;N;N;N;N
40.0;Doutorado;0.0;1.0;2.0;N;0.8431259736891485;2.0;N;N;N;N;N;N;N;N;N
54.0;Superior;1.0;0.0;1.0;N;0.2856105357452037;3.0;N;N;N;N;N;N;N;N;N
25.0;Especialização;0.0;1.0;9.0;S;;1.0;N;N;N;N;N;N;N;N;N
30.0;Doutorado;;0.0;4.0;N;0.31452076766820325;0.0;N;N;N;N;N;N;N;N;N
25.0;Especialização;5.0;1.0;10.0;S;0.7874565429080738;5.0;S;S;S;S;S;S;S;S;S
74.0;Superior;5.0;0.0;8.0;S;0.4510540057564575;4.0;S;S;S;S;S;S;S;S;S
40.0;Doutorado;5.0;1.0;5.0;S;0.11694547149308043;5.0;N;N;N;N;N;N;N;N;N
60.0;Especialização;4.0;0.0;7.0;N;0.3815198603059905;0.0;N;N;N;N;N;N;N;N;N
18.0;Superior;2.0;0.0;7.0;N;0.23349327830975064;1.0;N;N;N;N;N;N;N;N;N
62.0;Especialização;3.0;1.0;6.0;N;0.10053155078621911;1.0;N;N;N;N;N;N;N;N;N
68.0;Médio;2.0;0.0;4.0;S;0.11028706842366498;2.0;N;N;N;N;N;N;N;N;N
41.0;Superior;3.0;0.0;1.0;N;0.7800713985040498;5.0;N;N;N;N;N;N;N;N;N
52.0;nan;2.0;1.0;9.0;S;0.8813978525224676;5.0;S;S;S;S;S;S;S;S;S
41.0;Superior;1.0;0.0;9.0;S;0.9271291194325039;4.0;S;S;S;S;S;S;S;S;S
34.0;Doutorado;0.0;0.0;4.0;N;0.8539461723304547;2.0;N;N;N;N;N;N;N;N;N
22.0;Doutorado;0.0;1.0;6.0;N;0.8302240972854418;4.0;N;N;N;N;N;N;N;N;N
37.0;Doutorado;1.0;0.0;6.0;S;0.06883585151660598;0.0;N;N;N;N;N;N;N;N;N
38.0;Médio;3.0;1.0;10.0;N;0.7901235947217103;0.0;N;N;N;N;N;N;N;N;N
57.0;Médio;4.0;0.0;1.0;S;0.783282659656451;5.0;N;N;N;N;N;N;N;N;S
75.0;Superior;3.0;1.0;6.0;N;0.13129039410461318;2.0;N;N;N;N;N;N;N;N;S
48.0;Médio;0.0;1.0;5.0;D;0.6620092319346323;3.0;N;N;N;N;N;N;N;N;S
63.0;Especialização;4.0;0.0;6.0;N;0.45250733645928154;1.0;N;N;N;N;N;N;N;N;S
53.0;Superior;2.0;1.0;10.0;S;0.9000135234720708;2.0;N;N;N;N;N;N;N;N;S
28.0;Superior;4.0;0.0;7.0;N;0.6954083623956674;2.0;N;N;N;N;N;N;N;N;S
69.0;Especialização;3.0;0.0;3.0;S;0.9509875363742522;0.0;N;N;N;N;N;N;N;N;S
32.0;Superior;1.0;1.0;0.0;S;0.10492264527464368;1.0;N;N;N;N;N;N;N;N;S
36.0;Médio;2.0;0.0;7.0;S;0.040607314452393184;2.0;N;N;N;N;N;N;N;N;S
24.0;Doutorado;3.0;0.0;7.0;S;0.973579357760546;;N;N;N;N;N;N;N;N;S
68.0;Especialização;2.0;1.0;2.0;S;0.08019216144490438;0.0;N;N;N;N;N;N;N;N;S
45.0;nan;4.0;0.0;2.0;S;0.3861958209102295;5.0;N;N;N;N;N;N;N;N;S
68.0;Especialização;0.0;0.0;4.0;N;0.6499706222505548;5.0;N;N;N;N;N;N;N;N;S
