codigo_tribunal,populacao,num_juizes,casos_recebidos,tipo_caso,taxa_crescimento_populacao,taxa_criminalidade,tempo_casos,nivel_automacao,congestionamento,advogados,urbanizacao,nivel_educacao,habitantes_por_juiz,idh,idade_juizes,casos_pendentes
1274C,74678.0,2.0,255.70785528457097,trabalhista,1.0,0.5766242854713627,2.0,4.0,medio,5.0,baixo,0.4139089621684671,37339.0,0.32356780843963373,55.0,1083.2139394056385
7819B,399705.0,16.0,325.82362578734995,,0.6515854847437013,0.5416869370485753,6.0,6.0,alto,70.0,alto,0.0,24981.5625,0.23498041555389426,47.0,727.4184284765957
5532A,42963.0,2.0,231.4768604178343,trabalhista,0.7878535193287876,0.6122820285056623,3.0,1.0,baixo,22.0,baixo,0.006368304901410771,21481.5,0.17209221502361713,82.0,692.3975629104995
9744F,487576.0,10.0,243.633582869086,criminal,0.1600096273973199,0.5631878266530854,20.0,7.0,alto,85.0,medio,0.0,48757.6,0.5080602490346171,47.0,1049.397597029577
6702H,79434.0,2.0,429.79131965667455,criminal,0.5868657818214963,0.5973894258024979,19.0,4.0,baixo,19.0,baixo,0.6952944029596144,39717.0,0.47827890222283775,48.0,1708.8092156597372
6608G,96617.0,16.0,514.3120396128562,trabalhista,0.4590889552092652,0.3363534989457251,13.0,3.0,baixo,15.0,alto,0.03390011138458747,6038.5625,0.31292804346362485,42.0,1633.238151670489
2944D,443485.0,16.0,614.4386673189051,criminal,0.0,0.2993722668317873,17.0,8.0,medio,98.0,alto,0.4813016373571274,27717.8125,0.750315384293443,48.0,1953.589631332431
8281D,147569.0,19.0,773.9275769958862,criminal,0.7440761305140388,0.4501827946951507,14.0,5.0,alto,47.0,baixo,0.3270646526138866,7766.789473684211,0.7404891641000857,47.0,2475.366720993736
6591E,,7.0,437.9064150304683,civil,0.0,0.5398793972473378,22.0,3.0,alto,71.0,medio,0.6604634983307448,33912.0,0.6877664377199859,57.0,1244.7558114810454
6798A,389496.0,12.0,269.23297954246004,criminal,0.435457175834536,0.3343419152726681,11.0,7.0,alto,81.0,baixo,0.4013444027746038,32458.0,0.5715212876377791,44.0,770.5206449834518
5409G,371876.0,15.0,64.06614851384576,trabalhista,0.030005801364649864,0.24998331623621922,16.0,2.0,baixo,69.0,baixo,0.37074863751597165,24791.733333333334,0.5850969787620377,56.0,353.23802371252043
2560B,399792.0,8.0,351.02148998805006,civil,0.21282263657256636,0.27531938085919494,11.0,9.0,alto,52.0,baixo,0.4798859887148494,49974.0,0.4913007052838516,36.0,677.3832365768071
2414C,111494.0,6.0,312.4642720749891,civil,0.0,0.5080602490346171,18.0,1.0,alto,39.0,alto,0.8282630718968824,18582.33333333333,0.6866793401858224,46.0,1085.595078915086
6000D,249977.0,10.0,206.55907349688974,civil,0.2749635159000545,0.26811345869305786,2.0,6.0,medio,2.0,baixo,0.5632693993045361,24997.7,0.6863277517662569,50.0,1524.614209100449
8088B,67528.0,3.0,707.6795216253989,trabalhista,0.2545109743961185,0.42323347496939034,23.0,3.0,invalido,27.0,alto,0.4283054725293436,22509.33333333333,0.2610319140064431,41.0,2081.6569257138995
8857F,285669.0,19.0,605.0330879327212,criminal,0.36453284038692246,0.6919309858083406,21.0,3.0,baixo,45.0,,0.330367352618399,15035.21052631579,0.561318518102612,36.0,1601.7806892957901
1704E,371116.0,17.0,270.0810651878236,trabalhista,0.8342634808918685,0.9940885782390767,8.0,9.0,alto,24.0,medio,0.14862318466236452,21830.352941176472,0.9749362514043689,50.0,825.8801203156356
1148E,488818.0,7.0,524.3488261666462,criminal,0.790859202751883,0.7529642899305551,14.0,8.0,medio,61.0,alto,1.0,,0.7697455738918019,56.0,1541.1008944691403
7274F,388405.0,20.0,399.52462094204793,trabalhista,0.27104059481213844,0.5063693836565464,2.0,1.0,alto,92.0,alto,0.941773581291359,19420.25,0.6260077409774307,40.0,1448.8284436154079
3460H,120748.0,4.0,655.5656226174681,criminal,1.0,0.899722660004052,13.0,0.0,alto,65.0,medio,0.490350695546113,30187.0,0.5529332976078332,50.0,1668.4477117093404
9749B,284265.0,14.0,,civil,0.3119908304511989,0.40735312615202646,10.0,6.0,,53.0,medio,0.5161073391454468,20304.64285714286,0.5340899468855246,59.0,
2522F,194404.0,20.0,765.7253983095746,civil,0.4198387290863257,0.4824671687805439,8.0,,invalido,21.0,alto,1.0,9720.2,0.9641697205261761,47.0,2100.8383198025203
7939H,416625.0,15.0,271.967944193589,trabalhista,0.2968692450115596,0.5531276746197686,7.0,2.0,baixo,92.0,alto,0.8191688944066231,27775.0,0.5080850097746024,44.0,834.3948137792654
5506E,159529.0,8.0,747.5850805817936,trabalhista,0.41499139860436307,0.2543748770439528,,1.0,baixo,67.0,alto,0.3436200483069184,19941.125,0.33825144073599006,54.0,2299.2666233665245
5993D,492422.0,15.0,324.63880775397394,criminal,0.8642871558687911,0.8282784197278081,19.0,3.0,alto,94.0,baixo,0.4496567444350042,32828.13333333333,0.5344890263498344,43.0,1040.411196861289
1072H,294395.0,20.0,707.161657203591,criminal,0.41280645274277544,1.0,15.0,1.0,baixo,1.0,,0.23973366606867172,14719.75,0.454874420781765,36.0,1549.767083963757
7462H,468933.0,14.0,324.583256495701,,0.5064590064876533,0.5229750771356284,22.0,1.0,medio,59.0,alto,0.8220710871808409,33495.21428571428,0.7526987259899985,55.0,1270.7450932057682
5855F,391252.0,9.0,216.03154346272996,trabalhista,1.0,0.6551209503317512,2.0,4.0,alto,47.0,medio,0.9603721621196644,43472.444444444445,0.39637415596182163,50.0,1219.4900476615583
7923B,188099.0,8.0,226.26270172050857,criminal,0.24825717064991748,0.4318865351597353,22.0,9.0,alto,18.0,alto,0.5513496255605128,23512.375,0.7710050285926999,37.0,810.9912606320306
7303H,127382.0,17.0,342.26181983698314,trabalhista,0.27494368964443544,0.41350812213501886,5.0,4.0,alto,33.0,medio,0.3723815393916227,7493.058823529412,0.8644543812113903,56.0,632.2070435738412
2590G,39583.0,2.0,492.4335892060029,trabalhista,0.38665667853935665,0.6574980597958544,19.0,7.0,alto,15.0,baixo,1.0,19791.5,0.88546877031367,36.0,1437.220470366408
8002A,80387.0,3.0,437.19102619503496,criminal,0.49370902726412275,0.3453550762033522,1.0,8.0,alto,24.0,medio,0.7750403823502412,26795.666666666668,0.4218012472170485,44.0,908.6912918982598
,315248.0,8.0,477.4252273804787,trabalhista,0.4579822299358577,0.3954325315504597,7.0,1.0,alto,36.0,baixo,0.0,39406.0,0.2706131351655996,59.0,1326.186817405022
4803F,42224.0,12.0,402.782950470566,criminal,0.7364447614012917,0.6778830348329781,18.0,0.0,medio,60.0,alto,0.06433115556736096,3518.6666666666665,0.06091105332578378,54.0,1269.9363321277597
4522G,90624.0,1.0,433.48331449564796,criminal,0.3715906523591214,0.5208029139269897,1.0,2.0,medio,34.0,medio,0.7478625309098426,90624.0,0.6005386889639786,57.0,1719.347682131527
3648B,479274.0,10.0,115.63396989641916,criminal,0.2995517855491477,0.49143907517415203,1.0,5.0,alto,90.0,baixo,0.8245301167868717,47927.4,0.7506567122041437,39.0,31.45848490536588
3269H,396464.0,20.0,771.5019919820153,trabalhista,0.8789641107523881,0.35567013027818345,7.0,4.0,baixo,,baixo,0.3497598705931482,19823.2,0.7514784277262961,42.0,2237.250864342155
6403H,59299.0,3.0,555.7656353208648,civil,,,17.0,7.0,baixo,40.0,baixo,0.08282779396825424,19766.33333333333,0.12845161379486603,46.0,2499.6048079904044
8437H,370716.0,6.0,219.03769849261934,civil,0.8030029092829636,0.8968316704539252,6.0,7.0,alto,22.0,alto,0.47349838044952164,61786.0,0.4825791158221669,38.0,841.2477945338178
7828C,377613.0,7.0,327.89052134765865,civil,0.5760926574601775,0.9663099402456677,20.0,1.0,alto,16.0,baixo,0.18380092150871388,53944.71428571428,0.9441057287728969,48.0,1381.021244577954
1508D,370072.0,20.0,236.69879144563618,criminal,1.0,0.88546877031367,12.0,8.0,medio,42.0,baixo,0.7604837419283568,18503.6,0.8003316703348183,57.0,1007.0773033471946
2574B,496690.0,18.0,756.6196010950334,criminal,1.0,0.534281056041928,20.0,3.0,baixo,16.0,alto,0.003296279987614656,27593.88888888889,0.5638812603504594,49.0,2238.260741141096
7383H,296285.0,11.0,357.3075028266886,civil,0.460370031794505,0.5007981510628521,15.0,0.0,medio,5.0,medio,1.0,26935.0,0.9953206193401908,55.0,942.4554988603265
6387G,184422.0,19.0,176.26370719270338,trabalhista,0.09092800999458037,0.07420948053939347,13.0,1.0,medio,6.0,medio,0.12225198106955547,9706.421052631578,0.33739394910544135,37.0,203.4301498773334
1080B,498298.0,5.0,864.8338861996842,criminal,0.4151637522168351,0.4341892996174748,12.0,10.0,medio,42.0,medio,0.0,99659.6,0.21102199358684032,58.0,2470.596557957051
8369C,363015.0,19.0,621.525804503778,trabalhista,0.2915217613557586,0.48415253448858714,21.0,5.0,medio,88.0,baixo,0.0,19106.052631578947,0.08042601886614881,56.0,1786.3701228595423
8402A,166149.0,11.0,591.4722416232802,civil,0.42426574026248814,0.7887313625609661,2.0,4.0,baixo,30.0,baixo,1.0,15104.454545454546,0.7147299329053326,49.0,1746.3566351178158
7606A,76015.0,12.0,248.21783269439706,civil,0.029089275207035692,0.10158235441425673,21.0,6.0,medio,32.0,medio,0.0,6334.583333333333,0.2451951395654724,38.0,1075.148076696536
3870F,494363.0,10.0,711.4994721780012,criminal,0.7724768159398309,0.6320683335673215,18.0,8.0,alto,53.0,medio,0.07818506999116664,49436.3,0.317719141827567,49.0,1244.0868134454076
8725F,482396.0,8.0,328.8960747553224,civil,0.035774934337693576,0.8700927351873867,4.0,5.0,alto,19.0,medio,0.27075223639604773,60299.5,0.6530391706069203,59.0,644.3094169392411
8272E,201929.0,9.0,692.7903387121669,trabalhista,0.43832381990806407,0.6392517093246719,10.0,5.0,baixo,51.0,alto,0.13785359644099232,22436.555555555555,0.0,43.0,2071.9249340527203
7165A,262268.0,,367.028875279033,trabalhista,0.24104444054867974,0.6827553406309919,11.0,1.0,medio,28.0,medio,0.7972590034701257,65567.0,0.46771029685057874,52.0,1184.646209639187
2010C,220912.0,5.0,573.400786727703,criminal,0.3923658486285179,0.6915035436544497,21.0,6.0,baixo,47.0,baixo,1.0,44182.4,0.79303594527748,60.0,1603.2088174652022
2685A,352046.0,8.0,859.7174870020436,criminal,0.3068951168932495,0.4297155170172884,6.0,1.0,alto,72.0,alto,0.7210652306375872,44005.75,0.7135723378535188,47.0,2330.8291570796114
8349E,35577.0,9.0,279.1094693336193,criminal,0.0,0.21102199358684032,6.0,6.0,baixo,1.0,baixo,,3953.0,,43.0,1150.6194336338638
2318C,312146.0,15.0,392.54006072744266,civil,0.28118829610558027,0.22102016691893894,9.0,7.0,alto,68.0,alto,0.9791175821870469,20809.733333333334,0.7088964292815856,38.0,1302.7014653363717
9461B,80711.0,15.0,493.01329049387675,criminal,0.6642344560073068,0.5468471609089859,20.0,0.0,alto,57.0,alto,0.5972284551259014,5380.733333333334,0.43039869161193756,59.0,1532.4108246097521
,69451.0,16.0,578.0143501743815,trabalhista,0.7581825248466201,0.6242864019887825,13.0,8.0,medio,22.0,baixo,0.26546948537831055,4340.6875,0.6389287597778257,47.0,1588.3192968266394
1871D,210175.0,14.0,350.01139068831253,,0.17147009112904277,0.36436165239650503,5.0,7.0,medio,86.0,,0.6313859943555755,15012.5,0.696413852613817,44.0,1302.150194690133
8513H,451863.0,8.0,632.8086675573072,trabalhista,0.38399195925646695,0.70965903203713,6.0,8.0,alto,94.0,alto,0.2687213975263485,56482.875,0.46727466751525554,42.0,964.5655593191666
6796F,64831.0,18.0,384.95622301814905,criminal,,,4.0,4.0,baixo,58.0,desconhecido,0.8656804870691615,3601.722222222222,0.6330244077369104,48.0,1241.2132720654504
6948F,279402.0,10.0,208.3888620499231,civil,0.6722122689584985,0.03983173242018545,6.0,3.0,baixo,91.0,alto,0.6742069734079353,27940.2,0.802514168454098,50.0,872.2065092616732
2726A,261376.0,20.0,611.2210943329426,civil,0.7384053581447841,0.43828347418790803,18.0,0.0,baixo,91.0,alto,0.0,13068.8,0.0,60.0,2065.1115795029414
2445A,388642.0,6.0,,civil,0.5395165119727132,0.5627942012638365,13.0,8.0,medio,13.0,alto,0.34056131898576647,64773.66666666666,0.5251770615002188,53.0,
7937G,421093.0,12.0,817.8797567340608,criminal,0.6772390480668711,0.6916592465681608,23.0,3.0,baixo,39.0,alto,0.3431487665090527,35091.083333333336,0.6336009986624622,60.0,2242.2011105140336
4683B,96830.0,2.0,622.0238964249559,civil,0.43547794242556676,0.4370766094008455,3.0,3.0,invalido,27.0,medio,0.5998977195170205,48415.0,0.7515810574279194,41.0,1455.8104312091866
9738F,372776.0,7.0,631.330907788539,trabalhista,0.534595436690033,0.3990821823940034,10.0,3.0,baixo,39.0,alto,0.4167354349811576,53253.71428571428,0.36474227769847956,46.0,1745.69472475455
,328977.0,16.0,656.635860415815,trabalhista,0.748092298004704,0.8802401660910224,4.0,1.0,alto,72.0,medio,0.6822533150229719,20561.0625,0.3649524854676987,47.0,1999.0709446301328
8728C,54398.0,3.0,633.4553535284558,,0.06406386106865472,0.4127527859703566,15.0,10.0,baixo,12.0,alto,0.5486732992368085,18132.666666666668,0.47280465054435955,49.0,1638.7643115442718
8927A,,,726.1232944460107,trabalhista,0.9171957391310122,0.7915118383175873,12.0,3.0,medio,24.0,alto,0.5048410370324289,7042.615384615385,0.5691960941046728,49.0,2366.068348085949
9125B,80755.0,3.0,659.3455036266525,civil,0.41623139681673305,0.4082998626106963,15.0,1.0,baixo,18.0,medio,1.0,26918.33333333333,0.6229321673059363,52.0,1933.2523732860489
3414G,440922.0,18.0,294.79464913921805,trabalhista,0.6313157568822735,0.781068560191267,21.0,7.0,invalido,15.0,baixo,0.04063068421353392,24495.666666666668,0.4427809852720446,36.0,968.7077663995206
7274H,183412.0,11.0,827.8618678822837,trabalhista,0.5530934943744494,0.0,10.0,6.0,baixo,60.0,baixo,,16673.81818181818,,48.0,2063.7899377321987
8857F,357138.0,8.0,452.02270142866377,criminal,0.035964368475642855,0.372878586245157,12.0,10.0,alto,16.0,desconhecido,1.0,44642.25,0.7674772416040608,54.0,1226.7957757534764
8442H,93884.0,6.0,761.072390508918,criminal,0.7230919324204973,0.8235725816181846,22.0,9.0,baixo,97.0,alto,0.2351434316450189,15647.333333333334,0.4711209284770871,60.0,1908.4666866271223
8524G,47482.0,1.0,727.1364106352944,civil,1.0,0.9516321976694091,8.0,1.0,alto,10.0,medio,1.0,47482.0,0.5174695560568983,41.0,2636.3979316705313
7639B,84225.0,1.0,490.487365450555,criminal,0.5460338748742464,0.42939149764502405,21.0,1.0,baixo,47.0,desconhecido,0.20103516472378022,84225.0,0.3116693633402135,54.0,1658.769267793432
7398C,219921.0,8.0,486.7517682893039,trabalhista,1.0,0.5238258279562127,21.0,1.0,baixo,24.0,baixo,1.0,27490.125,0.5474996767335789,36.0,1325.2378603279385
9765F,104854.0,5.0,290.8261657783277,trabalhista,0.0,0.1984680009259553,3.0,0.0,alto,45.0,baixo,0.840279486386486,20970.8,1.0,36.0,798.0753476040968
8144B,71256.0,16.0,453.12038629973347,criminal,0.6655095504671584,0.6495303508220375,7.0,5.0,baixo,19.0,medio,0.4485213245926838,4453.5,0.6464654432575199,39.0,1924.588410414723
8260F,270617.0,11.0,785.6568801530775,civil,0.5399560268082171,0.3929101807100448,18.0,5.0,medio,91.0,medio,0.8347459094937982,24601.545454545456,0.624694658386917,37.0,2563.832193471983
3335B,138721.0,5.0,764.3007070697428,civil,0.3077420136196233,0.5763366499750893,3.0,0.0,baixo,41.0,medio,0.6768868212323056,27744.2,0.5861746441288952,37.0,2180.2588688142155
8055B,111110.0,4.0,503.8024033495455,criminal,0.48477987202324446,0.509867177615683,15.0,10.0,alto,31.0,alto,0.6873716385540004,27777.5,1.0,35.0,1203.198526451341
7445C,143606.0,6.0,351.0024598259653,trabalhista,0.436603199429338,0.5718508123692466,2.0,0.0,medio,85.0,baixo,0.7085947753650353,23934.33333333333,0.7895384230243512,53.0,329.64621539442953
9134F,44650.0,14.0,856.3017153151092,trabalhista,0.6512083194632026,0.3430737157884996,15.0,5.0,baixo,16.0,alto,0.4977325047732134,3189.285714285714,0.4711040841232646,54.0,2709.4771463255843
5561E,207190.0,19.0,518.0302204300675,civil,0.8619145091672992,0.642109035561973,13.0,10.0,alto,23.0,medio,1.0,10904.736842105263,0.591860877601803,46.0,1432.1171474743571
4883F,58930.0,9.0,611.746725151224,trabalhista,1.0,0.5474996767335789,20.0,5.0,baixo,78.0,desconhecido,0.7223532286329178,6547.777777777777,0.17626917159414796,56.0,2441.865018712084
3129C,246779.0,12.0,577.7521513413882,civil,0.2804841361912113,0.7409012012720377,10.0,3.0,medio,23.0,alto,0.49593262903978186,20564.916666666668,0.6390143147733953,40.0,1928.935671016549
5119H,290102.0,11.0,388.3118729448933,trabalhista,0.0318331597676024,0.4381213608449791,8.0,2.0,medio,41.0,alto,0.8144250753300211,26372.90909090909,0.6232301951211134,55.0,1074.5359420253467
7144E,392544.0,14.0,,civil,0.8275221755892743,0.6210827914346551,16.0,8.0,alto,18.0,baixo,0.6931438482630461,28038.85714285714,1.0,54.0,
2228H,303945.0,16.0,138.98111862032377,trabalhista,0.10659010242940131,0.3010262847274431,16.0,5.0,baixo,36.0,alto,0.6003321066436343,18996.5625,0.7279521979834066,40.0,404.99814853050975
3106F,81360.0,1.0,863.0794386127915,trabalhista,0.0,0.6741515010103485,2.0,0.0,alto,12.0,baixo,0.541114339055607,81360.0,0.5076240516549148,47.0,2560.7990569860353
4331F,380052.0,13.0,275.79987489528725,,0.5359831627427222,0.7032326167131946,9.0,2.0,medio,75.0,baixo,0.9538908077938901,29234.76923076923,0.7663152656766372,55.0,563.1285685355408
4227C,177631.0,13.0,493.13213127114074,trabalhista,0.5752694640595805,0.5098725637664481,8.0,0.0,medio,69.0,baixo,0.6378679817320139,13663.923076923076,0.5973078182977808,44.0,1401.7956935679915
6974D,62334.0,2.0,529.6602225543747,criminal,0.3467663604370562,0.265244057820331,11.0,2.0,medio,21.0,desconhecido,0.0,31167.0,0.12115262923311937,35.0,1945.305515082051
5830E,266545.0,4.0,592.653487977377,trabalhista,0.7887571379295649,0.2094711262424715,1.0,1.0,baixo,32.0,alto,0.43482578274007344,66636.25,0.46301242453974945,50.0,1627.3971334671814
4198G,43288.0,6.0,408.2385197915235,criminal,0.8038927429629492,0.792994371734979,21.0,4.0,medio,93.0,alto,0.8281744956719665,7214.666666666667,0.9489704794486011,48.0,777.1528270674014
5656E,183470.0,5.0,25.850825320938497,civil,0.0,0.21601765745610294,11.0,2.0,alto,71.0,alto,0.7478267620029175,36694.0,0.5708711606914925,52.0,-337.6262680628453
8442H,42191.0,3.0,284.4004179816063,trabalhista,0.8708801646277905,1.0,18.0,6.0,medio,36.0,baixo,0.7935645123168461,14063.666666666666,0.3957404346203103,48.0,841.8531692074038
6212B,48051.0,,413.75463154668944,trabalhista,0.7059742684128455,0.7807732788680122,21.0,7.0,baixo,40.0,alto,0.0,48051.0,0.02054750398289279,59.0,1232.8920947702813
9246E,91715.0,4.0,398.9304533133026,criminal,0.3368282329533285,0.40548099860377534,15.0,6.0,baixo,91.0,medio,0.7761955774934048,22928.75,0.6778657322550923,44.0,1130.1589504650474
5436A,40737.0,20.0,682.9154921605489,trabalhista,0.16425405231301102,0.3714968879361978,9.0,1.0,medio,70.0,medio,0.29670337966286703,2036.85,0.4401038232515755,54.0,1670.0433951104415
7407E,95140.0,2.0,580.5686503258931,civil,0.4001068585977844,0.478427256730666,9.0,,medio,38.0,baixo,0.704217587326393,47570.0,0.605020520679956,56.0,1798.9410080352345
9637G,186323.0,5.0,483.01135232565156,civil,0.16623715618092516,0.20427120732358195,1.0,9.0,baixo,54.0,baixo,,37264.6,,39.0,1393.3794588675753
5239D,80975.0,3.0,331.2080608672201,trabalhista,0.03180527563311819,0.2615021709862719,7.0,6.0,medio,4.0,alto,1.0,26991.666666666668,0.5448646124191965,36.0,1258.570052660644
5110A,297291.0,9.0,523.5111815245612,trabalhista,0.35913685770397563,0.7144516604646057,12.0,9.0,alto,46.0,baixo,0.0,33032.333333333336,0.33549003803836996,51.0,1699.0522470027356
4367F,80508.0,20.0,478.2557601998812,trabalhista,0.31207740418887164,0.3529964817844695,10.0,2.0,baixo,63.0,baixo,0.0,4025.4,0.2602302679270804,35.0,1082.7304558683866
2839G,344368.0,6.0,258.3657323037046,trabalhista,0.6572845611069363,0.3276004590153554,19.0,6.0,alto,99.0,alto,0.23377087539241992,,0.5908493510688657,35.0,399.11099780808223
,311787.0,18.0,155.8505235715114,civil,0.5329436723282353,0.28701934014701047,16.0,0.0,alto,74.0,baixo,0.1597285045906329,17321.5,0.4628767205813512,40.0,947.517232989866
9773A,331111.0,6.0,352.0218981103793,trabalhista,0.6523235834859713,0.6159297352513755,6.0,1.0,baixo,50.0,baixo,0.3554229879289127,55185.16666666666,0.24035361081028506,60.0,1078.3952966670836
5409E,133535.0,19.0,-11.36785626194063,civil,0.8975661379482762,0.7405352023942802,,9.0,baixo,30.0,alto,0.5618202213999499,7028.1578947368425,0.32758597796462063,41.0,-83.23201113517268
8278C,332877.0,12.0,737.5779088506887,civil,1.0,0.7529117270167597,19.0,0.0,medio,73.0,baixo,0.36458188168281247,27739.75,0.7996013823582941,41.0,2041.1041251423535
